aX,aY,aZ,gX,gY,gZ
-0.403,0.239,0.945,-0.305,-7.935,-0.732
-0.398,0.238,0.941,1.892,-7.019,1.038
-0.400,0.247,0.950,3.113,-6.287,2.991
-0.399,0.241,0.954,3.906,-5.493,5.432
-0.396,0.246,0.963,4.150,-4.822,7.568
-0.388,0.245,0.971,4.578,-3.845,9.827
-0.380,0.231,0.975,5.493,-3.174,12.146
-0.374,0.220,0.963,7.385,-2.380,13.794
-0.369,0.213,0.954,8.667,-1.648,14.771
-0.358,0.207,0.951,9.705,-0.977,15.137
-0.349,0.200,0.950,10.620,-0.671,15.198
-0.337,0.196,0.945,11.108,-1.282,14.648
-0.327,0.192,0.943,11.414,-2.258,13.855
-0.320,0.185,0.938,11.292,-3.784,13.184
-0.322,0.178,0.936,10.193,-5.615,12.268
-0.327,0.173,0.932,7.935,-7.080,11.047
-0.328,0.168,0.935,5.920,-8.240,9.644
-0.325,0.162,0.941,4.883,-9.033,8.240
-0.329,0.163,0.937,5.005,-9.521,6.714
-0.339,0.172,0.931,5.676,-9.644,5.676
-0.351,0.168,0.932,7.751,-8.789,5.005
-0.356,0.163,0.929,9.888,-7.324,4.761
-0.358,0.163,0.926,11.047,-5.310,4.822
-0.359,0.165,0.932,11.292,-3.540,4.944
-0.364,0.168,0.935,10.925,-1.953,5.493
0.966,0.574,1.318,-31.250,77.148,17.517
1.050,0.615,1.345,-20.203,76.721,20.996
1.097,0.587,1.289,5.005,69.946,23.621
1.105,0.502,1.160,35.889,59.021,22.583
1.080,0.410,0.995,60.547,46.509,16.602
1.031,0.301,0.826,74.280,35.461,5.249
0.980,0.175,0.666,81.848,26.733,-10.681
0.899,0.063,0.523,83.679,20.935,-32.043
0.783,-0.021,0.436,76.416,18.433,-57.068

0.654,-0.068,0.426,62.195,17.273,-84.229
0.529,-0.058,0.469,46.570,14.954,-110.901
0.403,-0.029,0.527,36.438,9.949,-134.033
0.259,-0.014,0.575,35.034,1.892,-152.100
0.124,0.010,0.588,40.161,-8.728,-165.161
-0.010,-0.002,0.574,47.424,-20.020,-172.607
-0.157,-0.014,0.550,52.246,-31.067,-175.110
-0.304,-0.014,0.531,50.232,-40.466,-173.706
-0.418,0.050,0.550,39.124,-48.035,-167.297
-0.498,0.175,0.600,18.372,-54.260,-153.992
-0.574,0.270,0.660,-0.854,-59.326,-132.874
-0.671,0.273,0.696,-3.296,-62.744,-106.934
-0.783,0.197,0.675,5.493,-64.880,-81.787
-0.896,0.109,0.624,12.695,-64.270,-62.012
-0.991,0.025,0.579,11.963,-59.998,-49.561
-1.042,0.002,0.602,4.639,-54.138,-44.373
-1.042,0.017,0.697,-5.371,-49.011,-43.274
-1.024,0.036,0.797,-9.216,-47.852,-43.457
-1.018,0.039,0.854,-3.906,-51.941,-44.495
-1.046,0.042,0.857,2.014,-58.960,-45.837
-1.058,0.041,0.822,3.296,-66.040,-47.302
-1.042,0.054,0.795,0.183,-70.618,-48.401
-1.035,0.059,0.778,-5.737,-70.496,-49.072
-1.055,0.042,0.755,-8.057,-66.650,-49.316
-1.062,0.034,0.791,-6.836,-59.570,-49.438
-1.047,0.013,0.741,-6.409,-50.781,-50.171
-1.015,0.048,0.762,-10.986,-39.673,-51.208
-0.971,0.109,0.805,-15.686,-28.381,-51.636
-0.925,0.149,0.866,-15.869,-19.409,-49.622
-0.885,0.175,0.904,-14.893,-13.855,-44.861
-0.853,0.182,0.932,-14.404,-11.475,-38.574
-0.819,0.190,0.961,-13.794,-11.414,-32.104
-0.779,0.194,0.989,-13.000,-13.062,-25.696
-0.736,0.173,1.003,-11.963,-16.724,-20.081
-0.717,0.165,1.006,-11.230,-20.935,-16.052
-0.699,0.163,1.008,-10.742,-24.414,-13.123
-0.672,0.170,1.013,-10.620,-26.794,-10.742
-0.647,0.170,1.016,-9.827,-27.466,-7.935
-0.624,0.173,1.013,-7.812,-26.978,-4.883
-0.602,0.175,1.004,-5.432,-25.330,-1.892
-0.574,0.173,1.001,-3.723,-22.278,1.709
-0.547,0.170,1.005,-2.625,-18.738,5.127
-0.527,0.162,1.016,-1.709,-15.808,7.751
-0.503,0.153,1.009,-0.732,-13.733,9.338
-0.483,0.142,0.997,1.099,-12.512,9.705
-0.465,0.131,0.978,2.258,-11.475,9.216
-0.444,0.121,0.967,2.197,-9.888,7.812
-0.432,0.117,0.962,1.038,-8.362,6.165
-0.426,0.116,0.961,0.549,-6.836,4.333
-0.417,0.110,0.958,1.343,-5.249,2.686
-0.409,0.102,0.953,2.319,-4.272,1.038
-0.403,0.103,0.947,2.441,-3.601,-0.488
-0.396,0.103,0.943,2.380,-3.418,-1.648
-0.391,0.093,0.943,2.136,-3.906,-2.319
-0.389,0.089,0.934,1.709,-4.639,-2.686
-0.380,0.070,0.920,0.488,-5.432,-2.808
-0.380,0.070,0.912,-2.441,-6.592,-3.113
-0.372,0.068,0.920,-6.897,-7.385,-3.418
-0.367,0.069,0.929,-10.498,-8.362,-3.540
-0.364,0.076,0.937,-13.245,-9.399,-3.601
-0.368,0.088,0.948,-16.052,-10.437,-3.662
-0.373,0.103,0.957,-18.372,-11.475,-3.357
-0.371,0.104,0.968,-19.531,-13.000,-3.357
-0.363,0.112,0.977,-19.714,-14.282,-3.174
-0.360,0.121,0.978,-19.470,-15.442,-3.052
-0.366,0.131,0.977,-19.409,-15.930,-2.747
-0.373,0.143,0.967,-18.860,-14.893,-2.197
-0.358,0.113,0.972,-17.334,-13.000,-1.709
-0.350,0.117,0.976,-14.465,-10.681,-2.380
-0.352,0.115,0.969,-10.376,-8.484,-3.845
-0.355,0.108,0.958,-5.920,-6.226,-5.859
-0.350,0.104,0.945,-2.869,-4.211,-8.423
-0.345,0.108,0.920,-0.916,-2.747,-10.559
-0.342,0.103,0.899,-0.183,-0.977,-11.841
-0.341,0.096,0.903,-2.563,0.305,-12.634
-0.348,0.106,0.920,-7.935,0.916,-12.817
-0.352,0.129,0.941,-11.414,0.549,-12.756
-0.359,0.146,0.961,-11.963,-1.404,-12.024
-0.362,0.156,0.979,-11.230,-4.395,-10.803
-0.364,0.161,0.984,-7.874,-7.812,-9.155
-0.368,0.153,0.974,-2.686,-11.169,-7.080
-0.378,0.135,0.950,1.282,-13.184,-5.066
-0.385,0.127,0.932,2.075,-13.672,-3.845
-0.388,0.122,0.927,0.305,-12.756,-2.686
-0.386,0.124,0.931,-1.831,-11.169,-1.465
-0.383,0.123,0.943,-3.052,-9.399,-0.610
-0.379,0.122,0.949,-3.662,-7.996,-0.061
-0.375,0.125,0.951,-3.662,-6.592,0.305
-0.372,0.121,0.951,-3.418,-5.371,0.305
-0.374,0.124,0.947,-3.052,-4.272,-0.122
-0.376,0.120,0.942,-1.831,-2.930,-0.244
-0.379,0.113,0.943,-0.977,-1.953,-0.732
-0.377,0.112,0.949,-1.709,-1.038,-1.221
-0.375,0.121,0.969,-3.296,-0.732,-1.526
-0.369,0.129,0.981,-4.028,-0.916,-1.160
-0.369,0.129,0.986,-2.808,-1.709,-0.122
-0.367,0.127,0.979,-1.343,-2.747,0.916
-0.367,0.130,0.966,-1.099,-4.150,1.831
-0.367,0.133,0.953,-1.892,-5.005,2.747
-0.365,0.131,0.954,-2.930,-5.249,3.662
-0.364,0.126,0.955,-2.808,-5.188,4.456
-0.365,0.128,0.952,-2.502,-5.188,4.883
-0.364,0.126,0.947,-1.770,-4.578,5.066
-0.364,0.123,0.943,-1.038,-4.578,4.761
-0.359,0.119,0.937,-0.610,-3.906,4.395
-0.360,0.115,0.929,-0.427,-3.357,3.845
-0.398,0.089,0.930,0.549,-3.235,2.747
-0.376,0.113,0.903,0.488,-3.479,0.061
-0.347,0.086,0.912,-1.953,-3.479,-2.075
-0.338,0.115,0.901,-6.470,-3.845,-3.601

