aX,aY,aZ,gX,gY,gZ
-0.138,-0.330,0.690,2.136,-15.686,-3.906
-0.186,-0.368,0.640,-0.732,-8.972,-13.977
-0.198,-0.364,0.607,-4.700,-0.366,-24.170
-0.198,-0.326,0.604,-11.658,9.155,-30.762
-0.224,-0.272,0.646,-22.522,18.005,-31.677
-0.265,-0.198,0.736,-32.715,24.658,-28.809
-0.273,-0.133,0.799,-36.133,28.198,-23.804
-0.228,-0.117,0.823,-30.212,28.625,-18.250
-0.186,-0.148,0.828,-22.827,27.466,-12.634
-0.182,-0.193,0.819,-18.005,25.269,-10.010
-0.187,-0.245,0.809,-12.207,22.522,-12.390
-0.182,-0.291,0.793,-4.822,19.836,-18.982
-0.192,-0.292,0.741,-1.892,17.639,-26.855
-0.219,-0.248,0.704,-3.906,16.663,-32.959
-0.233,-0.207,0.707,-6.348,17.273,-35.278
-0.231,-0.187,0.722,-8.545,18.738,-33.813
-0.234,-0.179,0.735,-9.094,20.386,-30.151
-0.244,-0.193,0.752,-7.629,22.400,-26.245
-0.269,-0.185,0.753,-4.883,24.536,-23.682
-0.268,-0.202,0.789,0.183,26.428,-23.010
-0.260,-0.218,0.829,6.958,27.283,-23.743
-0.263,-0.216,0.834,11.414,26.367,-24.170
-0.257,-0.196,0.808,13.367,24.597,-22.949
-0.248,-0.190,0.788,13.489,23.254,-19.836
-0.236,-0.182,0.784,11.963,22.400,-15.198
-0.206,-0.174,0.805,9.399,21.423,-10.742
-0.173,-0.169,0.831,7.751,19.653,-7.263
-0.154,-0.151,0.839,8.118,16.907,-5.127
-0.151,-0.152,0.836,11.963,13.672,-4.395
-0.132,-0.205,0.852,18.738,9.766,-5.676
-0.117,-0.255,0.861,20.264,4.272,-8.057
-0.134,-0.258,0.858,13.000,-2.136,-10.742
-0.172,-0.231,0.859,4.089,-7.690,-12.878
-0.194,-0.199,0.856,-0.977,-11.536,-13.062
-0.201,-0.186,0.861,-3.296,-13.245,-10.742
-0.208,-0.160,0.867,-6.042,-13.123,-6.653
-0.203,-0.142,0.884,-6.653,-11.719,-2.258
-0.177,-0.149,0.911,-4.822,-9.888,1.953
-0.148,-0.173,0.934,-3.540,-8.545,4.761
-0.131,-0.191,0.952,-3.052,-7.690,5.127
-0.130,-0.191,0.954,-2.502,-7.080,3.235
-0.139,-0.193,0.943,-0.977,-5.798,-0.122
-0.150,-0.187,0.938,-0.610,-4.578,-3.052
-0.163,-0.182,0.948,-2.502,-2.930,-5.188
-0.174,-0.168,0.973,-5.981,-1.465,-6.470
-0.171,-0.149,1.006,-8.423,-0.244,-6.775

-0.155,0.298,2.275,-18.677,-187.805,-28.137
-0.177,0.355,2.471,-41.382,-197.876,-16.663
-0.236,0.432,2.706,-54.565,-204.163,-5.737
-0.416,0.528,2.979,-43.579,-211.060,-1.465
-0.602,0.391,3.085,-3.174,-225.403,-7.690
-0.767,0.225,2.896,44.922,-244.629,-27.893
-0.968,0.211,2.625,68.420,-256.836,-48.157
-1.213,0.143,2.394,69.031,-254.639,-53.345
-1.397,0.094,2.160,54.932,-236.755,-44.067
-1.495,0.204,1.994,27.527,-203.369,-25.085
-1.464,0.271,1.963,-0.549,-159.485,3.113
-1.373,0.338,1.987,-29.480,-113.770,36.682
-1.231,0.416,1.889,-44.800,-68.848,68.115
-1.126,0.489,1.754,-42.419,-23.926,91.919
-1.073,0.439,1.520,-27.161,16.663,102.112
-0.956,0.287,1.244,-0.488,51.819,93.933
-0.767,0.099,1.101,11.963,80.383,71.777
-0.578,0.038,1.096,0.977,99.060,41.504
-0.498,0.009,1.091,-19.592,106.812,7.935
-0.517,-0.012,1.012,-29.846,111.572,-24.597
-0.490,-0.051,0.922,-20.813,120.361,-54.260
-0.450,-0.047,0.837,-11.719,132.568,-76.904
-0.417,-0.060,0.718,-4.700,146.301,-89.355
-0.384,-0.075,0.697,-6.226,159.302,-95.825
-0.370,-0.062,0.731,-14.343,167.480,-102.600
-0.418,-0.063,0.753,-10.620,166.443,-114.441
-0.407,-0.063,0.755,5.920,153.442,-129.517
-0.414,-0.031,0.739,15.503,129.028,-139.954
-0.504,-0.057,0.545,13.428,97.473,-139.954
-0.630,-0.235,0.494,-5.127,69.946,-132.263
-0.691,-0.440,0.431,-16.785,50.537,-129.944
-0.798,-0.456,0.262,-18.616,42.847,-134.827
-0.931,-0.397,0.071,-17.334,52.917,-139.709
-0.952,-0.355,-0.072,-12.024,80.811,-141.357
-0.942,-0.298,-0.077,-9.033,119.629,-139.099
-0.999,-0.298,0.035,-4.395,160.706,-133.850
-1.026,-0.177,0.203,11.902,194.763,-124.084
-1.023,-0.049,0.383,38.818,212.219,-105.286
-0.993,-0.144,0.408,73.303,207.703,-80.322
-0.938,-0.268,0.322,111.023,185.242,-59.692
-0.890,-0.419,0.235,134.888,151.245,-50.659
-0.876,-0.434,0.022,135.010,114.136,-47.546
-0.845,-0.401,-0.144,117.737,85.205,-44.434
-0.754,-0.403,-0.197,107.544,69.763,-40.588
-0.666,-0.367,-0.299,108.887,63.354,-36.133
-0.563,-0.336,-0.347,99.670,63.538,-25.940
-0.470,-0.306,-0.324,84.595,67.383,-15.015
-0.358,-0.354,-0.261,70.496,70.862,-10.742
-0.208,-0.464,-0.226,45.837,72.144,-16.113
-0.044,-0.639,-0.290,12.268,76.172,-33.081
0.103,-0.701,-0.449,-19.531,92.346,-61.035
0.171,-0.510,-0.273,-43.762,125.244,-93.140
0.052,-0.132,0.418,-46.936,156.128,-117.126
-0.115,-0.025,0.863,-14.954,149.536,-121.033
-0.195,-0.290,0.726,24.963,101.501,-109.070
-0.237,-0.650,0.116,30.762,43.945,-100.098
-0.256,-0.755,-0.276,-25.696,12.695,-100.586
-0.225,-0.649,-0.046,-124.939,14.587,-101.318
-0.207,-0.548,0.185,-206.665,27.161,-98.328
-0.140,-0.487,0.207,-247.375,42.664,-95.703
-0.030,-0.147,0.742,-261.475,66.650,-95.276
-0.034,0.258,1.756,-240.540,74.097,-83.008
-0.165,0.091,1.930,-164.001,35.889,-56.274
-0.199,-0.244,1.328,-76.050,-20.569,-38.147
-0.220,-0.243,0.766,-39.978,-48.523,-33.569
-0.210,-0.061,0.700,-39.124,-36.682,-26.978
-0.146,0.021,0.896,-27.588,-7.996,-13.794
-0.044,-0.032,1.011,3.662,12.085,-2.014
0.073,-0.141,0.981,34.058,17.273,3.906
0.118,-0.241,0.917,42.725,13.123,4.517
0.082,-0.144,0.957,34.668,8.240,0.366
0.014,0.015,1.067,35.156,3.662,-1.953
-0.029,0.051,1.121,52.063,-4.028,2.808
-0.049,-0.033,1.112,71.899,-15.747,12.268
-0.044,-0.108,1.019,82.764,-28.992,19.470
-0.057,-0.114,0.908,80.811,-37.964,24.109
-0.083,-0.101,0.830,74.036,-38.879,27.649
-0.088,-0.077,0.804,66.711,-34.302,30.334
-0.060,-0.073,0.831,58.594,-27.588,32.104
-0.016,-0.106,0.869,51.025,-22.339,32.837
-0.008,-0.130,0.893,43.396,-20.020,32.227
-0.025,-0.148,0.890,35.583,-19.470,29.663
-0.034,-0.188,0.873,26.978,-18.616,25.513
-0.059,-0.208,0.894,14.526,-15.198,21.729
-0.087,-0.176,0.963,4.028,-10.010,18.616
-0.093,-0.098,1.000,1.892,-5.615,16.296
-0.102,-0.026,1.006,3.479,-2.991,17.883
-0.090,-0.003,1.017,4.761,-1.404,23.621
-0.047,-0.012,1.053,4.883,-1.770,28.687
0.001,-0.020,1.076,2.625,-4.944,30.151
0.025,-0.018,1.097,-2.991,-10.742,28.503
0.028,-0.027,1.145,-8.972,-17.395,24.597
0.027,-0.004,1.173,-11.841,-23.621,18.799
0.012,0.016,1.196,-9.949,-28.137,12.817
-0.008,0.007,1.199,-4.333,-29.846,7.568
-0.018,0.012,1.167,1.160,-28.503,3.906
-0.117,0.038,1.097,7.874,-23.560,3.845
-0.167,-0.001,1.042,14.038,-15.442,6.531
-0.125,-0.042,0.994,22.339,-6.470,6.958
-0.115,-0.061,0.956,26.428,1.404,6.775
-0.117,-0.064,0.968,19.836,8.484,7.812
-0.101,-0.070,1.038,8.484,12.756,9.583
-0.078,-0.078,1.123,0.000,12.939,10.437
-0.071,-0.083,1.185,-5.371,8.911,10.498
-0.070,-0.069,1.219,-7.629,3.296,10.071
-0.070,-0.042,1.220,-5.188,-1.892,9.583
-0.081,-0.011,1.168,2.380,-5.493,9.338
-0.084,-0.001,1.100,11.414,-6.714,10.132
-0.095,-0.005,1.049,19.104,-5.005,12.146
-0.096,-0.018,1.019,23.621,-3.174,14.221
-0.079,-0.033,1.015,23.437,-2.747,15.930
-0.056,-0.066,1.025,19.226,-3.723,16.907
-0.051,-0.112,1.048,12.878,-6.470,16.846
-0.053,-0.129,1.076,5.615,-9.460,15.320
-0.062,-0.110,1.090,0.244,-11.475,13.794
-0.080,-0.077,1.087,-0.610,-12.085,13.977
-0.105,-0.068,1.089,1.099,-11.230,15.808
-0.098,-0.064,1.083,3.174,-9.888,17.578
-0.087,-0.052,1.058,5.859,-8.362,18.555
