aX,aY,aZ,gX,gY,gZ
-0.580,0.191,0.848,9.949,-57.556,15.503
-0.711,0.061,0.904,15.320,-62.378,19.348
-0.783,-0.045,0.932,13.672,-62.805,18.433
-0.765,-0.068,0.930,5.615,-57.373,12.451
-0.709,-0.025,0.873,-4.944,-47.424,3.723
-0.746,0.059,0.860,-12.817,-35.889,-4.639
-0.802,0.191,0.863,-14.893,-28.137,-10.437
-0.852,0.198,0.868,-9.888,-25.085,-11.353
-0.846,0.136,0.908,-1.038,-23.682,-8.362
-0.757,0.056,0.927,5.554,-20.630,-5.310
-0.684,0.002,0.916,9.216,-14.832,-2.747
-0.638,-0.013,0.929,10.742,-7.690,-0.305
-0.539,-0.030,0.921,12.024,-2.136,2.808
-0.455,-0.026,0.892,12.573,1.160,5.920
-0.402,0.007,0.904,12.085,2.075,8.057
-0.353,0.006,0.900,11.963,0.427,10.193
-0.379,0.008,0.909,10.742,-2.075,11.353
-0.424,0.031,0.942,9.644,-3.906,11.414
-0.419,0.007,0.974,11.047,-5.127,11.658
-0.391,-0.018,0.976,11.292,-5.066,11.780
-0.368,-0.028,0.994,10.071,-3.357,11.658
-0.379,-0.023,1.000,8.179,-2.319,11.230
-0.403,-0.000,0.991,5.920,-2.380,10.559
-0.438,0.038,0.982,5.127,-3.052,9.888
-0.463,0.062,1.001,5.981,-3.235,9.766
-0.462,0.066,1.001,9.338,-2.808,9.827
-0.456,0.054,0.986,12.817,-1.282,10.437
-0.458,0.043,1.000,16.907,1.648,11.780
-0.440,0.001,1.012,22.034,4.028,14.282
-0.393,-0.074,1.018,25.146,5.127,16.602
-0.371,-0.128,1.017,24.414,5.493,16.907
-0.342,-0.138,1.016,21.240,6.287,14.587
-0.336,-0.139,1.007,14.343,6.042,10.864
-0.346,-0.126,1.000,6.592,5.615,6.287
-0.342,-0.084,1.004,-0.305,4.761,1.404
-0.332,-0.050,1.001,-4.883,3.540,-2.258
-0.324,-0.024,1.000,-7.690,2.380,-4.272
-0.309,-0.016,1.015,-8.789,1.282,-5.188
-0.305,-0.025,1.013,-8.789,-0.427,-5.310
-0.335,-0.017,1.012,-9.155,-1.465,-5.127
-0.367,0.009,1.012,-8.789,-1.465,-4.639

1.210,-0.180,1.167,-29.663,39.612,-28.320
1.410,-0.190,1.000,-39.856,62.256,-34.424
1.657,-0.111,0.950,-42.053,91.309,-38.086
1.864,-0.224,0.767,-42.664,113.708,-38.086
2.052,-0.228,0.655,-55.420,125.427,-40.405
2.188,-0.260,0.544,-72.754,123.901,-46.021
2.244,-0.262,0.533,-91.919,110.657,-52.673
2.172,-0.214,0.578,-110.107,84.290,-56.580
1.667,-0.043,0.603,-130.920,46.326,-52.673
0.801,0.575,0.717,-140.015,1.404,-31.860
-0.426,1.249,0.771,-116.333,-48.218,22.400
-1.502,1.513,0.947,-48.340,-98.206,111.145
-2.065,1.211,1.195,48.950,-144.165,204.956
-2.223,0.478,1.336,134.155,-178.040,265.747
-2.153,-0.185,1.334,167.603,-185.791,270.447
-1.966,-0.498,1.294,148.437,-165.100,222.900
-1.763,-0.519,1.098,91.003,-121.826,145.935
-1.714,-0.490,1.039,20.325,-68.054,62.683
-1.421,-0.256,0.955,-21.729,-18.860,-16.541
-1.271,-0.081,0.899,-49.500,13.184,-72.998
-1.069,0.088,0.887,-60.974,27.222,-101.624
-0.811,0.231,0.892,-53.833,26.428,-106.079
-0.673,0.341,0.873,-42.297,17.883,-88.196
-0.599,0.413,0.836,-24.597,8.240,-54.504
-0.498,0.375,0.802,-1.160,1.221,-14.160
-0.342,0.244,0.770,21.240,-1.160,22.888
-0.185,0.050,0.797,35.034,0.366,47.852
-0.056,-0.028,0.825,34.302,0.977,54.016
0.025,-0.033,0.810,23.315,-1.282,44.495
0.041,-0.019,0.809,10.010,-6.165,26.733
0.037,0.064,0.824,-2.075,-13.367,6.653
0.036,0.142,0.814,-8.606,-20.935,-8.179
-0.008,0.211,0.833,-8.850,-25.452,-14.343
-0.068,0.220,0.864,-3.357,-27.344,-13.367
-0.145,0.147,0.925,3.967,-27.039,-7.935
-0.191,0.028,0.986,9.644,-25.452,-3.235
-0.176,-0.075,1.032,9.033,-23.804,-2.869
-0.150,-0.122,1.018,0.427,-21.851,-8.057
-0.162,-0.079,1.018,-11.292,-19.226,-16.724
-0.187,-0.001,1.001,-20.203,-17.639,-23.499
-0.209,0.085,0.991,-24.048,-17.517,-24.841
-0.214,0.149,1.001,-20.813,-18.982,-20.203
-0.204,0.165,1.014,-13.306,-21.667,-11.414
-0.237,0.142,1.009,-5.554,-24.231,-1.770
-0.275,0.076,1.012,0.671,-24.170,6.897
-0.259,0.018,1.009,3.296,-22.156,11.597
-0.218,-0.016,0.993,2.625,-18.982,11.414
-0.197,-0.028,0.991,-0.122,-15.991,8.240
-0.172,-0.033,0.997,-3.418,-15.137,4.333
-0.160,-0.027,0.977,-7.202,-16.113,0.854
-0.176,-0.031,0.984,-10.986,-18.677,-1.587
-0.212,-0.014,0.990,-14.587,-22.400,-4.028
-0.258,0.015,0.997,-18.066,-25.635,-7.141
-0.297,0.055,1.000,-20.508,-26.978,-9.949
-0.321,0.143,1.000,-20.386,-25.452,-11.230
-0.303,0.189,0.988,-15.198,-21.362,-8.484
-0.246,0.194,1.020,-5.737,-16.968,-1.587
-0.184,0.159,1.000,3.357,-14.954,7.385
-0.152,0.132,0.993,10.742,-14.954,15.503
-0.155,0.077,1.000,16.296,-16.235,22.217
-0.192,0.001,1.001,16.968,-18.250,25.208
-0.253,-0.043,1.022,10.864,-19.409,22.400
-0.298,-0.042,1.046,2.380,-19.714,14.282
-0.324,0.003,1.050,-5.920,-19.104,3.784
-0.334,0.071,1.055,-12.695,-16.907,-4.333
-0.331,0.134,1.051,-15.320,-14.404,-7.812
-0.338,0.161,1.067,-13.611,-12.329,-6.226
-0.298,0.143,1.068,-9.216,-10.925,-1.343
-0.229,0.111,1.035,-5.066,-9.949,5.005
-0.206,0.054,1.036,-3.113,-8.301,8.667
-0.186,0.014,1.025,-5.127,-7.141,6.775
-0.175,0.028,1.000,-10.132,-6.531,-0.305
-0.204,0.069,0.985,-14.771,-5.920,-8.240
-0.245,0.109,0.974,-16.418,-5.676,-13.855
-0.274,0.130,0.985,-14.771,-5.798,-14.648
-0.270,0.124,0.996,-10.132,-6.042,-11.292
-0.246,0.122,0.988,-5.676,-5.981,-5.798
-0.249,0.098,0.970,-2.136,-4.028,0.732
-0.278,0.078,0.992,1.038,-1.770,7.629
-0.258,0.053,0.994,2.258,-0.854,13.000
-0.255,0.073,0.953,-0.977,-1.343,16.357
-0.264,0.127,0.939,-3.845,-2.197,17.578
-0.242,0.157,0.922,-3.967,-3.418,17.090
-0.218,0.138,0.894,-3.174,-4.578,14.954
-0.204,0.145,0.921,-3.479,-5.371,10.986
-0.182,0.140,0.929,-4.761,-7.263,6.531
-0.202,0.143,0.914,-6.409,-10.010,2.502
-0.257,0.163,0.918,-7.751,-12.512,0.183
-0.314,0.207,0.898,-6.897,-14.160,-0.244
-0.378,0.243,0.907,-3.113,-14.648,2.075
-0.396,0.243,0.926,2.991,-14.404,6.226
-0.374,0.213,0.902,8.728,-13.733,10.010
-0.393,0.177,0.884,12.939,-11.169,11.414
-0.422,0.091,0.944,15.015,-8.484,10.193
-0.391,0.018,0.943,12.878,-7.568,5.066
-0.380,-0.002,0.926,4.822,-6.897,-2.441
-0.393,0.003,0.925,-3.662,-6.348,-9.338
-0.411,0.025,0.916,-10.620,-6.348,-15.198
-0.420,0.081,0.876,-16.235,-7.263,-19.409
-0.416,0.134,0.876,-17.090,-7.141,-20.020
-0.422,0.135,0.874,-13.306,-6.531,-17.212
-0.436,0.134,0.885,-9.460,-6.409,-12.878
-0.457,0.105,0.895,-6.287,-6.958,-7.568
-0.466,0.087,0.922,-4.028,-8.179,-2.502
-0.464,0.079,0.930,-3.113,-9.888,2.319
-0.472,0.094,0.931,-3.235,-9.949,6.226
-0.452,0.105,0.933,-2.808,-8.179,8.118
-0.413,0.108,0.913,-2.686,-5.493,8.057
-0.403,0.119,0.910,-3.357,-3.113,5.188
-0.408,0.126,0.911,-4.517,-2.686,0.916
-0.411,0.127,0.900,-5.249,-3.845,-2.869
-0.409,0.125,0.899,-5.188,-5.066,-4.822
-0.401,0.133,0.917,-3.723,-5.737,-4.883
-0.402,0.149,0.948,-1.099,-6.287,-2.075
-0.398,0.155,0.974,2.930,-7.141,3.296
-0.379,0.149,1.004,7.812,-7.202,10.010
-0.356,0.131,1.027,12.085,-7.019,16.296
-0.331,0.095,1.047,14.038,-6.226,20.691
-0.314,0.067,1.052,13.428,-5.615,21.912
